63314,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.27502802,0.00069444446,0.103992365,0.41860253,0.13517086,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.00069444446,0.03942849,0.00069444446,0.00069444446
63306,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,0.07222178,7.3099414e-05,7.3099414e-05,0.004934014,0.09274403,0.09137869,0.08049238,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,0.007356097,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,0.1891902,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,0.09007129,0.36897993,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05,7.3099414e-05
63269,0.00020576132,0.00020576132,0.18303746,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.15474513,0.00020576132,0.00020576132,0.00020576132,0.44205576,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.093748696,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.00020576132,0.095363624,0.00020576132,0.00020576132,0.00020576132,0.023024628,0.00020576132,0.00020576132,0.00020576132,0.00020576132
63248,0.00014245014,0.00014245014,0.00014245014,0.010659185,0.00014245014,0.00014245014,0.2346255,0.00014245014,0.13947687,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.09405725,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.25550982,0.00014245014,0.06788974,0.00014245014,0.11968561,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.00014245014,0.04082198,0.00014245014,0.00014245014,0.032145843,0.00014245014
63247,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,0.08536168,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,0.03245664,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,0.20379756,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,7.852377e-05,0.6751647,7.852377e-05
63241,0.23181547,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.19720945,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.00044444445,0.12113976,0.3183099,0.11374762
63239,0.0005167959,0.0005167959,0.20309061,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.14770086,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.19980745,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.32073954,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.0005167959,0.10798974,0.0005167959,0.0005167959,0.0005167959,0.0005167959
63234,0.009217959,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.24443434,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.027971903,0.00010055304,0.30577633,0.010189102,0.15189064,0.00010055304,0.00010055304,0.00010055304,0.016936997,0.010472304,0.00010055304,0.00010055304,0.00010055304,0.033107303,0.00010055304,0.00010055304,0.007893101,0.0060369084,0.08749553,0.00010055304,0.07020907,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.00010055304,0.015251411,0.00010055304,0.00010055304
63231,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.00042735043,0.15794443,0.05773776,0.00042735043,0.00042735043,0.00042735043,0.6537319,0.113064565,0.00042735043,0.00042735043,0.00042735043,0.00042735043
63230,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,0.0951401,0.0048629213,0.43682382,7.852376e-05,0.088152446,7.852376e-05,0.011268067,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,0.019530635,0.018364906,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05,0.15820591,0.16482435,7.852376e-05,7.852376e-05,7.852376e-05,7.852376e-05
